2140100,2024-10-27,Round 0,San Antonio Spurs,109,Houston Rockets,106,https://r2.thesportsdb.com/images/media/event/poster/c24xq01733080998.jpg,https://r2.thesportsdb.com/images/media/event/thumb/d0zor61728121675.jpg
2140101,2024-10-27,Round 0,Phoenix Suns,114,Dallas Mavericks,102,https://r2.thesportsdb.com/images/media/event/poster/3h02ul1733080999.jpg,https://r2.thesportsdb.com/images/media/event/thumb/bry6ja1728121676.jpg
2140102,2024-10-27,Round 0,Los Angeles Lakers,131,Sacramento Kings,127,https://r2.thesportsdb.com/images/media/event/poster/yy5pwx1733081001.jpg,https://r2.thesportsdb.com/images/media/event/thumb/y5fj1d1728121678.jpg
2140103,2024-10-27,Round 0,Indiana Pacers,114,Philadelphia 76ers,118,https://r2.thesportsdb.com/images/media/event/poster/j3dtsu1733081002.jpg,https://r2.thesportsdb.com/images/media/event/thumb/kmsio91728121680.jpg
2140105,2024-10-27,Round 0,Portland Trail Blazers,125,New Orleans Pelicans,103,https://r2.thesportsdb.com/images/media/event/poster/lsnptz1733081004.jpg,https://r2.thesportsdb.com/images/media/event/thumb/2pmwd11728121683.jpg
2140104,2024-10-27,Round 0,Brooklyn Nets,115,Milwaukee Bucks,102,https://r2.thesportsdb.com/images/media/event/poster/k3a2rn1733081002.jpg,https://r2.thesportsdb.com/images/media/event/thumb/kkwjk61728121681.jpg
2140106,2024-10-27,Round 0,Oklahoma City Thunder,128,Atlanta Hawks,104,https://r2.thesportsdb.com/images/media/event/poster/e3eqng1733081005.jpg,https://r2.thesportsdb.com/images/media/event/thumb/y4v2mc1728121685.jpg
2140107,2024-10-28,Round 0,Golden State Warriors,104,Los Angeles Clippers,112,https://r2.thesportsdb.com/images/media/event/poster/708k6f1733081006.jpg,https://r2.thesportsdb.com/images/media/event/thumb/bp03an1728121687.jpg
2140108,2024-10-28,Round 0,Orlando Magic,119,Indiana Pacers,115,https://r2.thesportsdb.com/images/media/event/poster/riwlad1733081007.jpg,https://r2.thesportsdb.com/images/media/event/thumb/irgrav1728121688.jpg
2140109,2024-10-28,Round 0,Atlanta Hawks,119,Washington Wizards,121,https://r2.thesportsdb.com/images/media/event/poster/mv9gud1733081013.jpg,https://r2.thesportsdb.com/images/media/event/thumb/lpanep1728121695.jpg
2140110,2024-10-28,Round 0,Boston Celtics,119,Milwaukee Bucks,108,https://r2.thesportsdb.com/images/media/event/poster/emp9on1733081012.jpg,https://r2.thesportsdb.com/images/media/event/thumb/tmjhcy1728121694.jpg
2140111,2024-10-28,Round 0,Miami Heat,106,Detroit Pistons,98,https://r2.thesportsdb.com/images/media/event/poster/3abam01733081010.jpg,https://r2.thesportsdb.com/images/media/event/thumb/kdp8xb1728121693.jpg
2140112,2024-10-28,Round 0,New York Knicks,104,Cleveland Cavaliers,110,https://r2.thesportsdb.com/images/media/event/poster/xl18431733081009.jpg,https://r2.thesportsdb.com/images/media/event/thumb/1kft181728121691.jpg
2140113,2024-10-28,Round 0,Toronto Raptors,125,Denver Nuggets,127,https://r2.thesportsdb.com/images/media/event/poster/9ukxlx1733081008.jpg,https://r2.thesportsdb.com/images/media/event/thumb/wkvy2i1728121690.jpg
2140114,2024-10-29,Round 0,San Antonio Spurs,101,Houston Rockets,106,https://r2.thesportsdb.com/images/media/event/poster/grc27q1733081015.jpg,https://r2.thesportsdb.com/images/media/event/thumb/k4xsax1728121698.jpg
